NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
27.6,764.8,2.9,31,24.9,52.3,852.8,778305,2022-05-28T14:57:35.043Z
27.6,756.3,2.9,30.8,24.9,51.8,852.8,778365,2022-05-28T14:58:35.045Z
28.4,743.4,2.9,30.4,25,51.4,852.8,778425,2022-05-28T14:59:35.047Z
28.4,738.2,1.5,30.4,25.1,52.1,852.8,778485,2022-05-28T15:00:35.053Z
28.4,726.8,1.5,30.4,25.2,51.6,852.8,778545,2022-05-28T15:01:35.065Z
35.8,734.5,1.5,28.2,25.2,50.7,852.8,778605,2022-05-28T15:02:35.067Z
29,733,-4.2,30.3,25.3,51.5,852.8,778665,2022-05-28T15:03:35.078Z
33.2,708.2,2.1,28.5,25.3,49.8,852.8,778725,2022-05-28T15:04:35.078Z
31.1,688.2,-1.8,28.2,25.3,49.8,852.8,778785,2022-05-28T15:05:35.087Z
30.5,678.4,0.6,28.3,25.3,50,852.8,778845,2022-05-28T15:06:35.103Z
31.1,670.2,1.2,27.4,25.3,50,852.8,778905,2022-05-28T15:07:35.108Z
32.4,669,0.6,27.3,25.3,49.6,852.8,778965,2022-05-28T15:08:35.123Z
32.4,655.3,0.4,27.3,25.3,50.7,852.7,779025,2022-05-28T15:09:35.126Z
33.9,655.7,1.6,27,25.3,50.8,852.7,779085,2022-05-28T15:10:35.137Z
27.4,653.9,1.2,29.2,25.3,51.5,852.7,779145,2022-05-28T15:11:35.131Z
33.9,645.3,8.4,27.4,25.4,50.3,852.7,779205,2022-05-28T15:12:35.148Z
32.4,638.6,1.6,27.3,25.4,49.3,852.7,779265,2022-05-28T15:13:35.153Z
31.8,630.9,2.1,27,25.4,49.3,852.7,779324,2022-05-28T15:14:35.155Z
31.1,623.7,3.3,26.3,25.4,49.5,852.7,779384,2022-05-28T15:15:35.160Z
31.1,612,5.6,26.3,25.4,50,852.7,779444,2022-05-28T15:16:35.181Z
31.1,611.1,7.2,26.3,25.4,49.8,852.7,779504,2022-05-28T15:17:35.187Z
31.1,601.6,9.2,26.3,25.4,49.7,852.7,779564,2022-05-28T15:18:35.202Z
31.1,595.8,10,26.3,25.5,49.7,852.7,779624,2022-05-28T15:19:35.210Z
30.5,590.8,9.6,26.3,25.5,48.8,852.7,779684,2022-05-28T15:20:35.232Z
30.5,582.8,9.4,25.7,25.5,48.7,852.7,779744,2022-05-28T15:21:35.247Z
29,556.7,8.8,24.9,25.5,48.7,852.7,779804,2022-05-28T15:22:35.253Z
29,542,10.8,24.7,25.5,48.9,852.7,779864,2022-05-28T15:23:35.254Z
29,530.6,10.8,24.4,25.5,48.9,852.6,779924,2022-05-28T15:24:35.262Z
29,527.2,11.2,24,25.5,48.9,852.6,779984,2022-05-28T15:25:35.267Z
28.2,529.3,10.4,24,25.5,49,852.6,780044,2022-05-28T15:26:35.288Z
29,531,10.8,23.9,25.5,49.1,852.6,780104,2022-05-28T15:27:35.294Z
29,527.5,10.8,23.7,25.5,49.2,852.6,780164,2022-05-28T15:28:35.311Z
29.5,525.7,11.8,22.9,25.5,49.1,852.6,780224,2022-05-28T15:29:35.315Z
30.1,533.5,10.6,22.9,25.5,49.6,852.6,780284,2022-05-28T15:30:35.317Z
31.1,538.2,9.4,22.9,25.5,49.3,852.6,780344,2022-05-28T15:31:35.332Z
31.8,534.8,7.6,22.8,25.5,49.6,852.6,780404,2022-05-28T15:32:35.346Z
33.2,535.3,7.6,22.8,25.5,49.9,852.6,780464,2022-05-28T15:33:35.356Z
33.2,533.2,7,22.8,25.5,49.8,852.6,780524,2022-05-28T15:34:35.366Z
33.2,529.8,7,22.5,25.5,49.9,852.6,780584,2022-05-28T15:35:35.382Z
34.5,528.4,6,21.5,25.5,49.9,852.6,780584,2022-05-28T15:36:35.394Z
33.9,518.9,5.2,21.4,25.5,49.4,852.6,780704,2022-05-28T15:37:35.405Z
33.9,522.9,8.2,21.8,25.5,50.1,852.5,780764,2022-05-28T15:38:35.421Z
33.9,531.9,9.2,21.9,25.5,49.9,852.5,780824,2022-05-28T15:39:35.428Z
31.8,525.3,11,22,25.5,48.5,852.5,780884,2022-05-28T15:40:35.440Z
31.1,518,15.8,22,25.5,49.2,852.5,780944,2022-05-28T15:41:35.454Z
31.1,517.8,20.2,22,25.5,49.5,852.5,781004,2022-05-28T15:42:35.472Z
31.1,520.1,20.6,22.5,25.4,50,852.5,781064,2022-05-28T15:43:35.479Z
31.8,517.5,22.8,22,25.4,50,852.5,781124,2022-05-28T15:44:35.491Z
32.4,519.7,22.8,22,25.3,50.1,852.4,781184,2022-05-28T15:45:35.493Z
33.2,526.1,23.6,21.9,25.3,49.8,852.4,781243,2022-05-28T15:46:35.507Z
34.5,530.2,23.6,21.5,25.3,50.4,852.4,781303,2022-05-28T15:47:35.501Z
34.5,536.1,22.8,21.5,25.3,50,852.4,781363,2022-05-28T15:48:35.514Z
35.8,547.6,25.6,21.4,25.3,50.3,852.4,781423,2022-05-28T15:49:35.517Z
31.1,567.8,25.6,23.3,25.2,51.1,852.4,781483,2022-05-28T15:50:35.525Z
33.2,585.5,32.6,23.3,25.2,52.2,852.4,781543,2022-05-28T15:51:35.528Z
34.5,594.8,29.6,23,25.3,52.2,852.4,781603,2022-05-28T15:52:35.530Z
35.3,605.8,29.2,22.9,25.3,51.7,852.4,781663,2022-05-28T15:53:35.536Z
36.6,616.9,29.2,23,25.3,52.3,852.4,781723,2022-05-28T15:54:35.541Z
44.8,634.1,30,21,25.3,50.9,852.3,781783,2022-05-28T15:55:35.546Z
44.8,638.7,22,21.3,25.3,50.8,852.3,781843,2022-05-28T15:56:35.561Z
43.5,644.3,23,21.4,25.3,50.2,852.3,781903,2022-05-28T15:57:35.565Z
43.5,656.3,26.4,21.4,25.3,50.1,852.3,781963,2022-05-28T15:58:35.580Z
43.5,656,25.4,21.5,25.3,50,852.3,782023,2022-05-28T15:59:35.579Z
42.7,652,26.4,21.8,25.3,50.1,852.3,782083,2022-05-28T16:00:35.583Z
43.5,648.6,27.8,21.8,25.3,50.3,852.2,782143,2022-05-28T16:01:35.593Z
38.7,646.7,26.8,23.3,25.4,51.9,852.2,782203,2022-05-28T16:02:35.602Z
40.1,650.3,33.8,23,25.4,51.6,852.2,782263,2022-05-28T16:03:35.612Z
46.9,657.3,33.2,21.3,25.5,50.8,852.2,782323,2022-05-28T16:04:35.617Z
49,666.7,26.4,20.5,25.6,50.9,852.1,782383,2022-05-28T16:05:35.629Z
49.6,672.2,22.8,20.3,25.6,50.9,852.1,782443,2022-05-28T16:06:35.642Z
50.4,679.4,21.6,20.7,25.6,49.9,852.1,782503,2022-05-28T16:07:35.658Z
51.1,679.3,22.6,20.7,25.7,50,852.1,782563,2022-05-28T16:08:35.654Z
51.7,684.3,23.6,20.5,25.7,50.4,852,782623,2022-05-28T16:09:35.678Z
52.5,687.9,24,20.3,25.8,50.6,852,782683,2022-05-28T16:10:35.677Z
53.1,693.3,24.4,20,25.8,50.4,852,782743,2022-05-28T16:11:35.677Z
54.8,705.9,25.2,20.3,25.8,50.4,852.1,782803,2022-05-28T16:12:35.701Z
56.9,717.7,24,19.5,25.8,50.5,852.1,782863,2022-05-28T16:13:35.694Z
56.9,722.4,20.8,19.4,25.8,49.8,852,782923,2022-05-28T16:14:35.698Z
56.9,714.5,21.4,19.2,25.8,50.3,852,782982,2022-05-28T16:15:35.704Z
56.9,707.5,20.8,19,25.8,50.1,852.1,783042,2022-05-28T16:16:35.722Z
56.9,707,20.8,18.9,25.8,49.6,852.1,783102,2022-05-28T16:17:35.711Z
56.9,703.4,20.4,18.9,25.8,50,852.1,783162,2022-05-28T16:18:35.717Z
57.5,705.2,19.2,18.2,25.8,50.1,852.1,783222,2022-05-28T16:19:35.746Z
56.9,703.7,18,18,25.8,49.8,852,783282,2022-05-28T16:20:35.746Z
55.4,693.8,16.8,18.4,25.8,50.3,852,783342,2022-05-28T16:21:35.747Z
54.8,680.5,18.2,18.2,25.8,49.2,852,783402,2022-05-28T16:22:35.764Z
54,670.1,17.6,18.4,25.8,50.8,852,783462,2022-05-28T16:23:35.775Z
53.1,661.4,16.6,18.4,25.8,49.4,852,783522,2022-05-28T16:24:35.780Z
51.7,651.4,16,18.4,25.8,49.3,851.9,783582,2022-05-28T16:25:35.797Z
51.7,639,16.8,18.4,25.8,49.8,851.9,783642,2022-05-28T16:26:35.807Z
51.1,629,13.4,18.2,25.8,49,851.9,783702,2022-05-28T16:27:35.812Z
48.3,617.4,14.2,18,25.8,48.2,851.9,783762,2022-05-28T16:28:35.818Z
46.2,605.4,17.2,16.4,25.8,47.6,851.8,783822,2022-05-28T16:29:35.834Z
46.9,603,21.6,18,25.7,50.3,851.8,783882,2022-05-28T16:30:35.854Z
44.8,602.5,18.4,16.7,25.7,47.9,851.8,783942,2022-05-28T16:31:35.875Z
45.6,596.9,20.6,18.4,25.6,49.4,851.8,784002,2022-05-28T16:32:35.881Z
44.3,590.5,19.6,18.2,25.6,49.9,851.8,784062,2022-05-28T16:33:35.893Z
44.8,586.9,20.8,18.2,25.6,49.9,851.8,784122,2022-05-28T16:34:35.905Z
42.7,581.2,19.6,16.6,25.6,47.7,851.8,784182,2022-05-28T16:35:35.916Z
41.4,572.9,22.8,18.2,25.6,48,851.8,784242,2022-05-28T16:36:35.920Z
40.8,568.2,25.6,18,25.6,48.6,851.8,784302,2022-05-28T16:37:35.933Z
41.4,569.9,27.4,18,25.5,49.9,851.8,784362,2022-05-28T16:38:35.946Z
42.7,576.3,26.6,18,25.5,49.3,851.8,784422,2022-05-28T16:39:35.968Z
43.5,580.3,24.4,18.2,25.6,50.1,851.8,784482,2022-05-28T16:40:35.969Z
43.5,582.4,24,18,25.6,48.7,851.8,784542,2022-05-28T16:41:35.978Z
42.7,578.6,22.4,18.4,25.7,48.7,851.7,784602,2022-05-28T16:42:35.980Z
42.2,574.5,23,16.6,25.7,47.8,851.7,784662,2022-05-28T16:43:35.990Z
42.2,570.3,25.2,18.2,25.7,48.6,851.7,784722,2022-05-28T16:44:35.987Z
42.2,567.1,24.8,18,25.7,49.7,851.7,784782,2022-05-28T16:45:35.993Z
42.2,563.6,24.2,17.9,25.7,49.1,851.7,784841,2022-05-28T16:46:36.015Z
42.2,561.8,22.6,17.7,25.8,49.9,851.6,784901,2022-05-28T16:47:36.023Z
42.2,557.2,21.2,15.8,25.9,47.7,851.6,784961,2022-05-28T16:48:36.036Z
42.2,552.9,20.6,17.7,25.9,48.2,851.6,785021,2022-05-28T16:49:36.045Z
41.4,551.6,19.6,16.1,26,47.6,851.6,785081,2022-05-28T16:50:36.038Z
41.4,555.1,18.8,15.2,26,47.6,851.6,785141,2022-05-28T16:51:36.056Z
40.8,557.5,16,15.2,26,47.3,851.6,785201,2022-05-28T16:52:36.067Z
39.3,557.5,15.8,15.7,25.9,47.3,851.6,785261,2022-05-28T16:53:36.073Z
36.6,548.2,17.2,15.8,25.9,46.1,851.5,785321,2022-05-28T16:54:36.084Z
34.5,539,18.8,16.1,25.8,46,851.5,785381,2022-05-28T16:55:36.089Z
33,533.4,20,16.2,25.7,46.2,851.5,785441,2022-05-28T16:56:36.100Z
33,527.2,20.8,15.9,25.7,46.7,851.5,785501,2022-05-28T16:57:36.109Z
32.2,529.3,21.4,16.2,25.6,46.7,851.4,785561,2022-05-28T16:58:36.122Z
33,533.2,24.2,16.2,25.6,47.6,851.4,785621,2022-05-28T16:59:36.137Z
33,535.5,25.2,16.2,25.6,47,851.4,785681,2022-05-28T17:00:36.146Z
31.6,534.2,24.2,16.3,25.6,45.6,851.4,785741,2022-05-28T17:01:36.145Z
31.6,535.6,26.2,16.2,25.6,46.2,851.4,785801,2022-05-28T17:02:36.154Z
32.2,538.7,28,16.3,25.6,46,851.3,785861,2022-05-28T17:03:36.167Z
33,544.5,29.2,16.2,25.6,46.9,851.3,785921,2022-05-28T17:04:36.169Z
34.5,549.4,28.4,16.2,25.7,46.9,851.3,785981,2022-05-28T17:05:36.179Z
35.3,556.8,26.8,16.1,25.7,46.3,851.3,786041,2022-05-28T17:06:36.181Z
37.4,578.5,26.8,16.1,25.7,46.6,851.3,786101,2022-05-28T17:07:36.192Z
38.7,609.2,24.2,16.8,25.8,47.2,851.3,786161,2022-05-28T17:08:36.193Z
40.8,659.6,28,15.7,25.8,44.5,851.3,786221,2022-05-28T17:09:36.206Z
44.8,701.1,24.4,16.9,25.9,47.4,851.3,786281,2022-05-28T17:10:36.209Z
47.7,739.9,22.8,17.3,25.9,47.4,851.3,786341,2022-05-28T17:11:36.223Z
46.2,776.9,21.6,16.3,26,44.1,851.3,786401,2022-05-28T17:12:36.226Z
48.3,802.9,20.6,18.2,25.9,47.5,851.3,786461,2022-05-28T17:13:36.227Z
51.1,837.9,20,18.3,25.9,45.7,851.2,786521,2022-05-28T17:14:36.228Z
53.1,868.2,17.2,18.4,25.9,46.7,851.2,786581,2022-05-28T17:15:36.241Z
55.9,887.7,17.8,20.8,26,48.2,851.2,786640,2022-05-28T17:16:36.242Z
58,901.1,16.6,19.8,26,46.1,851.2,786700,2022-05-28T17:17:36.257Z
57.3,909.4,13,19.8,26,46.7,851.2,786760,2022-05-28T17:18:36.259Z
58.6,929.9,15.4,18.8,26,47.1,851.2,786820,2022-05-28T17:19:36.275Z
58.6,940.1,14.2,18.8,26.1,46.1,851.2,786880,2022-05-28T17:20:36.280Z
58.6,937,14.2,18.4,26.1,46.5,851.2,786940,2022-05-28T17:21:36.291Z
58.6,941.3,14.6,18.7,26.1,45.5,851.2,787000,2022-05-28T17:22:36.295Z
58.6,939.1,20.2,16.7,26.2,44.6,851.1,787060,2022-05-28T17:23:36.313Z
55.9,923.4,19.6,16.4,26.2,44.2,851.1,787120,2022-05-28T17:24:36.315Z
53.8,908.9,21.2,16.3,26.2,43.7,851.1,787180,2022-05-28T17:25:36.323Z
55.2,903,21.4,17.2,26.2,46.2,851.1,787240,2022-05-28T17:26:36.331Z
54.6,917.8,24.2,15.4,26.2,44.1,851,787300,2022-05-28T17:27:36.342Z
55.2,924.7,22.4,16.9,26.2,45,851,787360,2022-05-28T17:28:36.355Z
54.6,928.6,22,16.9,26.2,46.1,851,787420,2022-05-28T17:29:36.357Z
53.8,919.6,24,16.4,26.1,46.6,851,787480,2022-05-28T17:30:36.373Z
53.1,906.1,27.4,15.9,26.1,46.4,851,787540,2022-05-28T17:31:36.380Z
52.5,888.7,33.4,13.6,26.1,44.7,851,787600,2022-05-28T17:32:36.391Z
51.7,872.5,34.6,13.3,26.1,43.8,851,787660,2022-05-28T17:33:36.397Z
51.7,859.3,32.6,14.9,26.2,46.6,851,787720,2022-05-28T17:34:36.407Z
51.1,864,37.6,13.4,26.2,43.9,851,787780,2022-05-28T17:35:36.407Z
51.1,868.4,35.2,15.3,26.2,47.3,851,787840,2022-05-28T17:36:36.421Z
51.7,881.9,40.8,13.6,26.2,44.1,851,787900,2022-05-28T17:37:36.436Z
50.4,884.4,41.6,13.6,26.1,43.6,850.9,787960,2022-05-28T17:38:36.430Z
51.1,886.6,41.2,15.4,26.1,46.7,850.9,788020,2022-05-28T17:39:36.445Z
50.4,879.7,39.8,15.4,26.1,45.7,850.9,788080,2022-05-28T17:40:36.447Z
50.4,866.6,41.2,15.3,26.1,45.6,850.8,788140,2022-05-28T17:41:36.449Z
47.7,854.7,42.8,16.1,26.1,46,850.8,788200,2022-05-28T17:42:36.453Z
45.6,835.1,47.6,16.1,26.1,45.2,850.8,788260,2022-05-28T17:43:36.468Z
46.9,819.3,51.7,15.4,26.2,45.8,850.8,788320,2022-05-28T17:44:36.476Z
44.3,794,50.5,15.4,26.3,45.2,850.7,788379,2022-05-28T17:45:36.493Z
43.5,766.6,56.3,15.2,26.3,45.7,850.7,788439,2022-05-28T17:46:36.513Z
42.2,746.4,57.9,14.8,26.3,45.4,850.7,788499,2022-05-28T17:47:36.520Z
40.1,736.1,63.5,12.9,26.4,42.8,850.6,788559,2022-05-28T17:48:36.524Z
38.7,723.4,66.3,12.9,26.4,43.2,850.6,788619,2022-05-28T17:49:36.530Z
38.7,713.3,69.5,12.8,26.3,44.9,850.6,788679,2022-05-28T17:50:36.541Z
38.7,705.9,69.8,12.6,26.3,44.3,850.6,788739,2022-05-28T17:51:36.557Z
40.1,700.3,68,14.3,26.3,45.5,850.6,788799,2022-05-28T17:52:36.564Z
40.8,699.7,68.6,14.3,26.3,45.8,850.6,788859,2022-05-28T17:53:36.578Z
40.1,696.9,71.8,12.3,26.3,44.3,850.5,788919,2022-05-28T17:54:36.586Z
39.3,677.1,74.2,11.9,26.3,44.7,850.5,788979,2022-05-28T17:55:36.606Z
39.3,661.2,70.9,13.4,26.4,45.1,850.5,789039,2022-05-28T17:56:36.601Z
40.1,650.3,72.7,11.3,26.4,44.2,850.5,789099,2022-05-28T17:57:36.601Z
39.3,632.7,71.6,10.9,26.4,44.2,850.4,789159,2022-05-28T17:58:36.610Z
39.3,621.9,70.6,10.4,26.4,44.7,850.4,789219,2022-05-28T17:59:36.620Z
41.4,609.7,64.8,10.8,26.5,45.2,850.4,789279,2022-05-28T18:00:36.628Z
42.2,607.2,60.6,10.6,26.5,45.2,850.3,789339,2022-05-28T18:01:36.640Z
44.3,630.2,60,10.6,26.5,45.2,850.3,789399,2022-05-28T18:02:36.644Z
46.2,674.7,57.8,11.2,26.6,45.4,850.3,789459,2022-05-28T18:03:36.659Z
49,714.2,55.4,10.7,26.6,45.1,850.3,789519,2022-05-28T18:04:36.674Z
51.1,749.9,52.4,10.7,26.6,45.1,850.2,789579,2022-05-28T18:05:36.676Z
51.7,772.5,48.7,10.8,26.6,45.5,850.2,789639,2022-05-28T18:06:36.679Z
51.1,766.8,45.1,10.9,26.6,45,850.2,789699,2022-05-28T18:07:36.688Z
49.6,744.5,48.1,9.3,26.7,43.8,850.2,789759,2022-05-28T18:08:36.698Z
49.6,725.4,48.7,8.7,26.7,43.4,850.2,789819,2022-05-28T18:09:36.698Z
50.4,718.9,44.1,10.2,26.7,46,850.1,789879,2022-05-28T18:10:36.704Z
51.1,723.3,46.7,10.1,26.7,47.7,850.1,789939,2022-05-28T18:11:36.716Z
52.5,728,51.7,11.4,26.7,48.1,850.1,789999,2022-05-28T18:12:36.717Z
53.8,733.2,53.1,11.3,26.6,48.2,850.1,790059,2022-05-28T18:13:36.723Z
55.2,736.4,55.3,10.8,26.7,48.4,850.1,790119,2022-05-28T18:14:36.732Z
56.5,742,55.5,9.7,26.8,48.1,850.1,790178,2022-05-28T18:15:36.737Z
56.5,741.5,56.1,9.6,26.8,48.1,850,790238,2022-05-28T18:16:36.745Z
57.3,735.7,57.1,9.3,26.9,48.6,850,790298,2022-05-28T18:17:36.746Z
57.3,734.3,55.5,9.3,26.9,48.5,849.9,790358,2022-05-28T18:18:36.760Z
57.3,728.3,54.9,9.1,26.8,48.3,849.9,790418,2022-05-28T18:19:36.758Z
