NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
8.5,1118.3,-0.4,-1.2,19.2,87.4,853,17220,2022-07-12T04:55:39.079Z
7.9,1100.6,-1,-0.9,19.2,87.1,853,17279,2022-07-12T04:56:39.085Z
7.9,1088.8,-0.8,-0.9,19.2,87.3,853,17339,2022-07-12T04:57:39.093Z
7.9,1075.3,-1.2,-0.7,19.2,87.7,853,17399,2022-07-12T04:58:39.099Z
7.9,1062.3,-0.2,-0.7,19.3,87.2,853,17459,2022-07-12T04:59:39.122Z
8.5,1052,-0.6,-1.1,19.3,87.2,853,17519,2022-07-12T05:00:39.127Z
8.5,1041.2,-1.8,-1.1,19.3,87.1,853,17579,2022-07-12T05:01:39.133Z
7.9,1030.6,-1.8,-1,19.3,87.2,852.9,17639,2022-07-12T05:02:39.144Z
7.2,1019,-1.6,-0.7,19.3,86.8,852.9,17699,2022-07-12T05:03:39.163Z
7.2,1019,-0.6,0.1,19.3,87.1,852.9,17759,2022-07-12T05:04:39.169Z
7.9,1017.8,-1,0.5,19.3,87.1,852.9,17819,2022-07-12T05:05:39.175Z
7.9,1023,-1.8,1.4,19.3,87.3,852.9,17879,2022-07-12T05:06:39.184Z
7.9,1030.5,-1.8,2,19.3,87.2,852.9,17939,2022-07-12T05:07:39.189Z
7.9,1025.3,-1.6,2,19.3,87,852.9,17999,2022-07-12T05:08:39.211Z
7.9,1016.5,-1.8,1.9,19.3,87.2,852.9,18059,2022-07-12T05:09:39.216Z
7.9,1012.1,-2.4,2,19.3,87.2,852.9,18119,2022-07-12T05:10:39.223Z
7.9,1008.7,-2.4,2.5,19.3,87.4,852.9,18179,2022-07-12T05:11:39.235Z
8.5,1006.5,-2.4,2.7,19.3,87.4,852.9,18239,2022-07-12T05:12:39.254Z
8.5,1004.3,-2.8,2.9,19.3,87.4,852.9,18299,2022-07-12T05:13:39.259Z
8.5,1001.2,-3,3,19.3,87.3,852.9,18359,2022-07-12T05:14:39.266Z
8.5,996.3,-2.8,3,19.3,87.2,852.9,18419,2022-07-12T05:15:39.275Z
8.5,994.2,-2.2,3.1,19.3,87.2,852.9,18479,2022-07-12T05:16:39.295Z
8.5,993.6,-2.2,3.4,19.3,87,852.9,18539,2022-07-12T05:17:39.301Z
8.5,993.9,-1.2,4,19.3,87,852.9,18599,2022-07-12T05:18:39.307Z
8.5,996.3,-1.2,4.3,19.4,87.1,852.9,18659,2022-07-12T05:19:39.314Z
8.5,999.5,-1.2,4.7,19.4,87.2,852.9,18719,2022-07-12T05:20:39.321Z
8.5,1002.9,-1.4,4.9,19.4,87.1,852.9,18779,2022-07-12T05:21:39.327Z
8.5,1005.2,-1.2,5.2,19.4,87.2,852.9,18839,2022-07-12T05:22:39.333Z
7.9,1014.1,-1.2,5.4,19.4,86.9,852.9,18899,2022-07-12T05:23:39.341Z
7.9,1020.6,0,5.4,19.4,86.8,852.8,18959,2022-07-12T05:24:39.350Z
7.9,1026.2,0.2,5.6,19.4,87.1,852.8,19019,2022-07-12T05:25:39.370Z
7.9,1034.5,0.6,5.9,19.4,87,852.8,19079,2022-07-12T05:26:39.376Z
7.2,1047.9,0.4,6.4,19.4,86.7,852.8,19138,2022-07-12T05:27:39.381Z
7.2,1061.7,-4.4,6.9,19.4,86.9,852.8,19198,2022-07-12T05:28:39.389Z
7.2,1074.5,-3.8,7.6,19.4,86.9,852.8,19258,2022-07-12T05:29:39.395Z
7.2,1084.9,-3.6,8.2,19.4,87.3,852.8,19318,2022-07-12T05:30:39.417Z
7.2,1094.1,-3.4,8.2,19.4,87.3,852.8,19318,2022-07-12T05:31:39.423Z
7.9,1105.3,-3.2,8.7,19.4,86.9,852.7,19438,2022-07-12T05:32:39.429Z
7.2,1119.2,-4,9.4,19.4,86.7,852.7,19498,2022-07-12T05:33:39.440Z
7.2,1131.5,-2.6,9.7,19.4,86.6,852.7,19558,2022-07-12T05:34:39.460Z
7.2,1140.8,-1.8,9.7,19.4,86.4,852.7,19618,2022-07-12T05:35:39.462Z
7.2,1146.4,-1.6,9.7,19.4,86.6,852.7,19678,2022-07-12T05:36:39.472Z
7.2,1150,-1.4,9.6,19.4,86.6,852.7,19738,2022-07-12T05:37:39.480Z
7.2,1149.7,-1.8,9.4,19.4,87.3,852.7,19798,2022-07-12T05:38:39.485Z
7.2,1153.2,-2,9.4,19.4,87.2,852.7,19858,2022-07-12T05:39:39.508Z
7.2,1158.1,-2.6,9.4,19.4,86.9,852.7,19918,2022-07-12T05:40:39.514Z
7.2,1164.2,-2.6,9.6,19.4,86.7,852.6,19978,2022-07-12T05:41:39.520Z
7.2,1169.5,-3,9.7,19.4,86.6,852.6,20038,2022-07-12T05:42:39.532Z
7.2,1173.3,-3,9.7,19.4,86.6,852.6,20098,2022-07-12T05:43:39.549Z
7.2,1176.8,-3,9.7,19.4,86.6,852.6,20158,2022-07-12T05:44:39.555Z
7.2,1178.5,-3,9.4,19.4,86.7,852.6,20218,2022-07-12T05:45:39.563Z
7.2,1175.9,-3.6,8.9,19.4,86.6,852.6,20278,2022-07-12T05:46:39.574Z
7.2,1168.8,-4.6,8.1,19.4,86.7,852.5,20338,2022-07-12T05:47:39.591Z
7.2,1161,-4.6,7.6,19.5,86.4,852.5,20398,2022-07-12T05:48:39.597Z
7.2,1155.9,1,7.3,19.4,86.8,852.5,20458,2022-07-12T05:49:39.603Z
7.2,1151.8,0.4,6.9,19.5,86.6,852.5,20518,2022-07-12T05:50:39.610Z
6.4,1150.7,-0.6,6.9,19.5,87,852.5,20578,2022-07-12T05:51:39.617Z
6.4,1147.6,0,6.2,19.5,85.3,852.5,20638,2022-07-12T05:52:39.639Z
6.4,1142.1,-1,5.7,19.5,85.5,852.4,20698,2022-07-12T05:53:39.646Z
6.4,1140.2,-1,5.3,19.5,86.1,852.4,20758,2022-07-12T05:54:39.653Z
6.4,1136.3,-2,5.2,19.5,86.4,852.4,20818,2022-07-12T05:55:39.662Z
6.4,1133.2,-2.2,5.2,19.5,86.2,852.4,20878,2022-07-12T05:56:39.681Z
6.4,1131,-2.8,4.9,19.5,86.4,852.4,20938,2022-07-12T05:57:39.688Z
5.8,1123.9,-4.2,4.9,19.5,85.7,852.4,20997,2022-07-12T05:58:39.693Z
12.4,1119.2,0.8,2.6,19.5,84.1,852.4,21057,2022-07-12T05:59:39.701Z
11.5,1113.9,-1.2,2.6,19.5,84.5,852.4,21117,2022-07-12T06:00:39.707Z
11,1105.5,0.6,2.4,19.5,83.9,852.4,21177,2022-07-12T06:01:39.729Z
11,1094.8,-4.4,2,19.5,83.8,852.4,21237,2022-07-12T06:02:39.735Z
10.3,1085.6,0.8,1.6,19.5,84.2,852.4,21297,2022-07-12T06:03:39.741Z
9.5,1072.9,-4.6,1.5,19.5,83.2,852.4,21357,2022-07-12T06:04:39.753Z
8.8,1064.3,-4.2,1,19.5,82.9,852.3,21417,2022-07-12T06:05:39.771Z
8.1,1053.2,-3.2,0.6,19.5,82.9,852.3,21477,2022-07-12T06:06:39.777Z
7.3,1042.3,-2.4,0.4,19.5,82.6,852.3,21537,2022-07-12T06:07:39.784Z
7.3,1034.8,-1,0.2,19.5,82.8,852.3,21597,2022-07-12T06:08:39.794Z
7.3,1030.3,-1.4,0.9,19.5,83.2,852.3,21657,2022-07-12T06:09:39.813Z
7.3,1033.4,-1,2.4,19.5,82.8,852.3,21717,2022-07-12T06:10:39.820Z
6.5,1031.4,-1.6,4.2,19.5,82.5,852.2,21777,2022-07-12T06:11:39.825Z
6.5,1029.8,-0.4,6.2,19.5,82.1,852.2,21837,2022-07-12T06:12:39.832Z
5.9,1028.3,-0.6,5.7,19.5,81.7,852.2,21897,2022-07-12T06:13:39.844Z
5.9,1027.6,0.6,6.9,19.5,81.3,852.2,21957,2022-07-12T06:14:39.862Z
5.9,1026.5,0.2,7.9,19.5,81.5,852.2,22017,2022-07-12T06:15:39.867Z
5.9,1029.3,0.4,8.9,19.5,81.1,852.2,22077,2022-07-12T06:16:39.875Z
5.9,1034.7,0.6,9.7,19.5,81.4,852.2,22137,2022-07-12T06:17:39.883Z
6.5,1037.3,0.8,10.2,19.5,81.8,852.1,22197,2022-07-12T06:18:39.902Z
6.5,1034.7,-0.4,11.9,19.5,82.2,852.1,22257,2022-07-12T06:19:39.909Z
5.2,1032.7,-1.2,10.6,19.5,81.9,852.1,22317,2022-07-12T06:20:39.914Z
4.4,1026.5,0.2,9.7,19.5,81.8,852.1,22377,2022-07-12T06:21:39.923Z
4.4,1015.8,0.8,8.3,19.5,81.2,852.1,22437,2022-07-12T06:22:39.945Z
3.8,1002.9,0.6,6.6,19.5,81,852.1,22497,2022-07-12T06:23:39.952Z
3.8,988.3,1,4.9,19.5,80.9,852.1,22557,2022-07-12T06:24:39.957Z
3.8,972.3,0.2,3.4,19.5,80.9,852,22617,2022-07-12T06:25:39.965Z
3.8,959.5,0.4,2.1,19.5,81,852,22677,2022-07-12T06:26:39.975Z
4.4,948.8,0.8,1.2,19.4,81,852,22737,2022-07-12T06:27:39.993Z
4.4,940.3,0.2,0.2,19.4,81.7,852,22797,2022-07-12T06:28:39.999Z
3.8,929.9,0.2,-0.4,19.4,81.5,852,22857,2022-07-12T06:29:40.006Z
4.4,922.9,-4.6,-0.9,19.4,81.7,852,22916,2022-07-12T06:30:40.014Z
4.4,912.8,0.2,-1.2,19.4,81.8,852,22976,2022-07-12T06:31:40.019Z
4.4,903.7,0.2,0,19.4,82.1,852,23036,2022-07-12T06:32:40.041Z
3.8,894.1,0.2,0,19.3,82.3,852,23096,2022-07-12T06:33:40.047Z
3.8,884.5,0.8,-0.5,19.3,82.1,852,23156,2022-07-12T06:34:40.053Z
3.8,874.5,0.8,-0.6,19.3,82.6,852,23216,2022-07-12T06:35:40.066Z
3.8,869.1,0.8,-0.9,19.3,82.3,851.9,23276,2022-07-12T06:36:40.084Z
4.4,862.5,0.8,-1.1,19.3,82.2,851.9,23336,2022-07-12T06:37:40.089Z
3.8,857,0.2,-1,19.3,82.5,851.9,23396,2022-07-12T06:38:40.096Z
3.8,848.2,0.8,-3,19.3,81.8,851.9,23456,2022-07-12T06:39:40.105Z
4.4,840.1,0.4,-1.2,19.3,82.6,851.9,23516,2022-07-12T06:40:40.125Z
4.4,835,0.2,-1,19.3,82.7,851.9,23576,2022-07-12T06:41:40.131Z
4.4,828.6,0.2,-1,19.3,82.6,851.9,23636,2022-07-12T06:42:40.137Z
3.8,822.5,0.6,-0.6,19.3,82.7,851.8,23696,2022-07-12T06:43:40.144Z
3.8,818.7,-4.6,-0.4,19.3,82.4,851.8,23756,2022-07-12T06:44:40.151Z
4.4,817.2,-3.6,-0.2,19.3,82.4,851.8,23816,2022-07-12T06:45:40.158Z
5.2,813.7,-3.8,0,19.3,82.8,851.8,23876,2022-07-12T06:46:40.163Z
5.9,811.8,-4.4,0,19.3,82.8,851.8,23936,2022-07-12T06:47:40.170Z
6.5,807.6,0.6,0,19.3,83.1,851.8,23996,2022-07-12T06:48:40.181Z
6.5,806,0.4,0.2,19.3,82.9,851.8,24056,2022-07-12T06:49:40.200Z
6.5,802,-4.6,0.5,19.3,82.9,851.7,24116,2022-07-12T06:50:40.206Z
6.5,797.6,-4.6,1.2,19.3,83.4,851.7,24176,2022-07-12T06:51:40.211Z
6.5,794.8,-4.6,1.7,19.3,83.7,851.7,24236,2022-07-12T06:52:40.219Z
6.5,794.6,-4.2,1.7,19.3,83.2,851.7,24296,2022-07-12T06:53:40.226Z
6.5,792,-3.6,2.1,19.3,83.1,851.7,24356,2022-07-12T06:54:40.248Z
7.3,788.8,-3.6,2.4,19.3,83.3,851.7,24416,2022-07-12T06:55:40.253Z
7.3,788.3,-4.6,2.6,19.3,83.9,851.7,24476,2022-07-12T06:56:40.259Z
7.3,785.2,-4.6,2.6,19.3,83.7,851.7,24536,2022-07-12T06:57:40.271Z
8,784,-4.2,2.9,19.3,83.2,851.7,24596,2022-07-12T06:58:40.290Z
8,783.1,-4.6,3,19.2,83.5,851.7,24656,2022-07-12T06:59:40.295Z
8.8,781,-4.2,3.1,19.2,83.6,851.7,24716,2022-07-12T07:00:40.302Z
8.8,780,0.8,3.1,19.2,83.6,851.7,24775,2022-07-12T07:01:40.310Z
8.8,776.5,-4.6,3,19.2,83.2,851.7,24835,2022-07-12T07:02:40.315Z
8.8,772,-4.2,3.1,19.2,83.3,851.7,24895,2022-07-12T07:03:40.337Z
8.8,766.8,-3.6,3.2,19.2,83.2,851.7,24955,2022-07-12T07:04:40.344Z
8.8,762,-4.2,3.2,19.2,83.2,851.7,25015,2022-07-12T07:05:40.350Z
8.8,758.1,-4.2,3.4,19.2,83,851.7,25075,2022-07-12T07:06:40.363Z
8,754.5,-3.6,3.4,19.2,83.2,851.6,25135,2022-07-12T07:07:40.380Z
8.8,752.6,-2.4,3.6,19.2,83.4,851.6,25195,2022-07-12T07:08:40.385Z
8.8,750.8,-3.4,4,19.2,83.7,851.6,25255,2022-07-12T07:09:40.392Z
8.8,747.3,-3.4,3.6,19.2,83.2,851.6,25315,2022-07-12T07:10:40.402Z
8,743.5,-3.4,3.8,19.2,83,851.6,25375,2022-07-12T07:11:40.421Z
8,737.8,-2.2,3.8,19.2,83.1,851.6,25435,2022-07-12T07:12:40.427Z
8,733.7,-2,3.8,19.1,83.2,851.6,25495,2022-07-12T07:13:40.433Z
8,730.4,-2.4,4,19.1,83.2,851.6,25555,2022-07-12T07:14:40.441Z
8,728.3,-2.2,4.3,19.1,83.1,851.6,25615,2022-07-12T07:15:40.447Z
8.8,726.7,-1,4.4,19.1,82.8,851.6,25675,2022-07-12T07:16:40.454Z
9.4,720.2,-2,4.7,19.1,83.2,851.6,25735,2022-07-12T07:17:40.460Z
9.4,718.7,-2.2,4.9,19.1,83.3,851.5,25795,2022-07-12T07:18:40.467Z
10.1,716.5,-1.4,5.1,19.1,83.5,851.5,25855,2022-07-12T07:19:40.477Z
10.1,715.2,-2.4,5.2,19.2,83.6,851.5,25915,2022-07-12T07:20:40.496Z
10.1,712.6,-2.4,5.2,19.2,83.9,851.6,25975,2022-07-12T07:21:40.502Z
10.1,712.6,-3,5.4,19.2,83.9,851.6,26035,2022-07-12T07:22:40.508Z
10.1,714.6,-3,6.3,19.2,83.9,851.6,26095,2022-07-12T07:23:40.515Z
10.1,721.9,-3,7.2,19.2,84,851.6,26155,2022-07-12T07:24:40.522Z
10.1,729.4,-3,8.1,19.2,83.9,851.6,26215,2022-07-12T07:25:40.544Z
10.1,733.5,-3,8.6,19.2,84,851.6,26275,2022-07-12T07:26:40.549Z
10.1,735,-3,8.9,19.2,84.2,851.6,26335,2022-07-12T07:27:40.556Z
10.1,735.4,-3,8.9,19.2,83.9,851.6,26395,2022-07-12T07:28:40.567Z
10.1,735.2,-3,8.6,19.2,83.3,851.6,26455,2022-07-12T07:29:40.586Z
10.1,733.9,-3,8.4,19.2,83.7,851.6,26515,2022-07-12T07:30:40.591Z
10.1,733.9,-3,8.2,19.3,83.1,851.6,26575,2022-07-12T07:31:40.598Z
10.1,735,-3,8.2,19.3,83.2,851.6,26634,2022-07-12T07:32:40.606Z
10.1,734,-3.4,8.3,19.3,83.4,851.6,26694,2022-07-12T07:33:40.612Z
10.1,734,-3.8,8.4,19.3,83.3,851.6,26754,2022-07-12T07:34:40.634Z
10.1,738.1,-3.6,8.4,19.3,82.9,851.6,26814,2022-07-12T07:35:40.640Z
10.1,735.4,-3.4,8.4,19.3,83.2,851.6,26874,2022-07-12T07:36:40.646Z
9.4,735.4,-4.2,8.4,19.3,83,851.5,26934,2022-07-12T07:37:40.658Z
10.1,737.1,-3.2,8.3,19.3,83.3,851.5,26994,2022-07-12T07:38:40.676Z
10.1,737.3,-4,8.3,19.3,83.5,851.5,27054,2022-07-12T07:39:40.682Z
9.4,736.6,-3.8,8.2,19.3,83.2,851.5,27114,2022-07-12T07:40:40.688Z
9.4,737.9,-2.6,8.2,19.3,83.1,851.5,27174,2022-07-12T07:41:40.698Z
9.4,738.5,-2.8,7.9,19.3,83.3,851.5,27234,2022-07-12T07:42:40.717Z
9.4,737.9,-3.2,7.7,19.2,83.2,851.5,27294,2022-07-12T07:43:40.724Z
8.8,734,-3.2,7.4,19.2,83,851.4,27354,2022-07-12T07:44:40.729Z
8.8,733.5,-2.2,7.4,19.2,83.2,851.5,27414,2022-07-12T07:45:40.737Z
8,735.8,-2.6,7.6,19.2,82.9,851.4,27474,2022-07-12T07:46:40.749Z
7.3,731.9,-2.2,7.3,19.2,82.6,851.4,27534,2022-07-12T07:47:40.767Z
7.3,730.2,-1,7.2,19.2,82.8,851.5,27594,2022-07-12T07:48:40.772Z
7.3,729.4,-1,7.2,19.2,82.9,851.4,27654,2022-07-12T07:49:40.780Z
7.3,728.1,-1.2,7.1,19.2,83.1,851.4,27714,2022-07-12T07:50:40.788Z
6.5,729.4,-1.8,6.9,19.2,82.7,851.4,27774,2022-07-12T07:51:40.808Z
6.5,728.3,-1.6,6.7,19.2,82.9,851.4,27834,2022-07-12T07:52:40.814Z
6.5,726.7,-1.8,6.7,19.2,82.9,851.4,27894,2022-07-12T07:53:40.819Z
6.5,725.4,-2.4,6.6,19.2,82.5,851.4,27954,2022-07-12T07:54:40.827Z
7.3,724.5,-2.4,6.6,19.2,82.7,851.4,28014,2022-07-12T07:55:40.834Z
7.3,719.8,-3.4,6.6,19.2,83.5,851.4,28074,2022-07-12T07:56:40.856Z
6.5,721,-3.6,6.8,19.2,82.8,851.4,28134,2022-07-12T07:57:40.861Z
6.5,715.4,-3,6.9,19.2,83,851.4,28194,2022-07-12T07:58:40.868Z
6.5,716.2,-3,7.3,19.2,82.9,851.4,28254,2022-07-12T07:59:40.880Z
6.5,717.2,-3,7.4,19.3,82.7,851.4,28314,2022-07-12T08:00:40.898Z
7.3,715.5,-3,7.9,19.3,83.3,851.4,28374,2022-07-12T08:01:40.904Z
7.3,718.2,-4.4,8.4,19.3,82.9,851.4,28434,2022-07-12T08:02:40.910Z
8,716.7,-4.6,8.7,19.3,83.1,851.4,28493,2022-07-12T08:03:40.923Z
8,721.7,1,10.1,19.3,83,851.4,28553,2022-07-12T08:04:40.939Z
8,731.1,1.2,11.7,19.3,83,851.4,28613,2022-07-12T08:05:40.946Z
8.8,745.3,-4,13.7,19.3,83.2,851.4,28673,2022-07-12T08:06:40.952Z
8.8,759.7,1.2,15.8,19.3,83.3,851.4,28733,2022-07-12T08:07:40.958Z
8,767,1.2,17,19.3,83.1,851.4,28793,2022-07-12T08:08:40.970Z
8,769.9,-4.2,18.2,19.3,83.2,851.4,28853,2022-07-12T08:09:40.988Z
8,778.2,-4.2,19.4,19.3,82.7,851.4,28913,2022-07-12T08:10:40.993Z
8,780.2,-4.2,20,19.3,84,851.4,28973,2022-07-12T08:11:41.001Z
8,782.1,-3.6,20,19.2,84.2,851.4,29033,2022-07-12T08:12:41.010Z
7.3,781.3,-4.2,19.5,19.2,84.1,851.4,29093,2022-07-12T08:13:41.030Z
7.3,776.4,-3.6,18.7,19.2,83.7,851.4,29153,2022-07-12T08:14:41.036Z
6.5,768,-4.2,18,19.2,83.6,851.4,29213,2022-07-12T08:15:41.042Z
5.9,758.8,-3.6,17.2,19.2,82.8,851.3,29273,2022-07-12T08:16:41.049Z
5.9,746.2,-4,16.3,19.2,82.1,851.3,29333,2022-07-12T08:17:41.072Z
5.9,736.5,-4,15.3,19.1,82.3,851.3,29393,2022-07-12T08:18:41.063Z
5.9,727.6,-4.4,14.4,19.1,82.6,851.4,29453,2022-07-12T08:19:41.068Z
5.9,724.4,-4,13.6,19.1,82.9,851.4,29513,2022-07-12T08:20:41.076Z
5.2,722.5,-3.4,12.9,19.1,83.6,851.4,29573,2022-07-12T08:21:41.084Z
5.2,718.2,-2.4,12.2,19.1,83.6,851.3,29633,2022-07-12T08:22:41.104Z
5.2,713.3,-2.4,11.7,19.1,83.8,851.4,29693,2022-07-12T08:23:41.110Z
5.2,707.8,-3,10.9,19,83.6,851.4,29753,2022-07-12T08:24:41.115Z
4.4,704.2,-3.4,10.6,19,82.7,851.4,29813,2022-07-12T08:25:41.123Z
4.4,698.1,-2.4,9.9,19,82.8,851.3,29873,2022-07-12T08:26:41.129Z
3.8,689.2,-3,9.2,19,83.1,851.3,29933,2022-07-12T08:27:41.153Z
3.8,683.4,-2.2,8.6,19,83,851.3,29993,2022-07-12T08:28:41.158Z
3.8,678,-2.6,7.9,19,82.5,851.3,30053,2022-07-12T08:29:41.164Z
3.1,670.5,-2.6,7.9,19,82.7,851.3,30113,2022-07-12T08:30:41.176Z
3.1,664.3,-2.2,7.6,19,82.7,851.3,30173,2022-07-12T08:31:41.179Z
3.1,656,-2.6,7.2,19,83.2,851.3,30233,2022-07-12T08:32:41.185Z
2.3,651.3,-3.2,6.9,19,82.8,851.3,30293,2022-07-12T08:33:41.190Z
2.3,646.8,-2.2,6.7,19,82.9,851.3,30352,2022-07-12T08:34:41.198Z
2.3,640.2,-2.2,6.4,19,83.1,851.3,30412,2022-07-12T08:35:41.204Z
1.7,636.5,-2,6.1,19,83,851.3,30472,2022-07-12T08:36:41.226Z
2.3,632.2,-1.2,5.9,19,83.6,851.3,30532,2022-07-12T08:37:41.232Z
3.1,628.9,-2.4,5.8,19,83.1,851.3,30592,2022-07-12T08:38:41.239Z
2.3,627.5,-3.2,5.8,19,83.2,851.4,30652,2022-07-12T08:39:41.250Z
3.1,626.6,-2.2,5.8,19,83.7,851.3,30712,2022-07-12T08:40:41.269Z
3.8,623.4,-3.2,5.9,19,83.2,851.3,30772,2022-07-12T08:41:41.275Z
3.8,618.8,-4.6,5.9,19,83.2,851.4,30832,2022-07-12T08:42:41.281Z
3.8,614.9,-4.6,5.9,19,83,851.3,30892,2022-07-12T08:43:41.290Z
3.8,609.6,-4.6,5.6,19,83,851.3,30952,2022-07-12T08:44:41.295Z
3.8,604.3,-4.6,5.6,19,83.2,851.3,31012,2022-07-12T08:45:41.317Z
3.8,600.5,0.8,5.2,19,82.2,851.3,31072,2022-07-12T08:46:41.322Z
4.4,594.9,-4.6,5.1,19,82.9,851.3,31132,2022-07-12T08:47:41.329Z
3.8,589.3,0.2,5.2,19,82.6,851.3,31192,2022-07-12T08:48:41.341Z
3.1,584.5,0.8,5.2,19,82.3,851.3,31252,2022-07-12T08:49:41.360Z
3.1,579.5,-4.6,3.6,19,81.4,851.3,31312,2022-07-12T08:50:41.364Z
3.1,573.9,-4.2,3.5,19.1,81.8,851.3,31372,2022-07-12T08:51:41.372Z
3.1,569.3,-4.6,3.5,19.1,81.9,851.3,31432,2022-07-12T08:52:41.381Z
3.1,566.6,-4.2,5.6,19.1,82.4,851.3,31492,2022-07-12T08:53:41.399Z
3.8,562.8,-4.2,5.6,19.1,82.1,851.3,31552,2022-07-12T08:54:41.406Z
3.8,559.8,0.8,5.8,19.1,82.5,851.3,31612,2022-07-12T08:55:41.412Z
4.4,558.2,0.8,6.3,19.1,82.2,851.3,31672,2022-07-12T08:56:41.420Z
3.8,557.2,0.2,7.1,19.1,82.2,851.3,31732,2022-07-12T08:57:41.427Z
2.3,555.2,0.2,5.4,19.1,81.4,851.3,31792,2022-07-12T08:58:41.449Z
3.1,550.4,-3.4,5.3,19.1,81.1,851.3,31852,2022-07-12T08:59:41.454Z
2.3,547.7,-4.4,7.3,19.1,82.3,851.3,31912,2022-07-12T09:00:41.460Z
2.3,543.3,-3.2,7.3,19.1,82.3,851.3,31972,2022-07-12T09:01:41.472Z
1.7,538.3,-4.2,5.3,19.1,81.6,851.3,32032,2022-07-12T09:02:41.491Z
1,532.5,-3.6,4.9,19,80.9,851.3,32092,2022-07-12T09:03:41.496Z
0.4,527.8,-2.4,4.9,19,81.7,851.3,32152,2022-07-12T09:04:41.503Z
1.1,525.1,-1.4,4.8,19,81.7,851.3,32211,2022-07-12T09:05:41.511Z
1.1,522.2,-2.2,6.8,19,82,851.3,32271,2022-07-12T09:06:41.516Z
1.9,520.6,-2.2,6.7,19,82.2,851.3,32331,2022-07-12T09:07:41.538Z
1.9,520.1,-3.2,6.6,19,82.2,851.3,32391,2022-07-12T09:08:41.545Z
1.9,518.2,-3.2,6.3,19,82.1,851.3,32451,2022-07-12T09:09:41.551Z
1.9,515,-2.4,6.4,19,82.2,851.3,32511,2022-07-12T09:10:41.564Z
1.9,512.1,-2.2,6.4,19,82.4,851.3,32571,2022-07-12T09:11:41.566Z
2.5,508,-2,6.6,19,82.1,851.3,32631,2022-07-12T09:12:41.587Z
2.5,506.3,-2.4,6.6,19,82.4,851.3,32691,2022-07-12T09:13:41.593Z
2.5,505.1,-2.4,6.4,19,82.1,851.3,32751,2022-07-12T09:14:41.602Z
1.9,504.5,-2.4,6.6,19,82.1,851.3,32811,2022-07-12T09:15:41.622Z
1.9,503.4,-1.8,4.8,19,81.4,851.3,32871,2022-07-12T09:16:41.629Z
1.9,504,-1.8,4.9,19,81.5,851.3,32931,2022-07-12T09:17:41.634Z
1.9,501.9,-1.8,5.1,19,81.7,851.3,32991,2022-07-12T09:18:41.642Z
1.9,501.3,-1.4,6.8,19,82.1,851.3,33051,2022-07-12T09:19:41.648Z
1.9,503.6,-1.4,7.6,19,82.3,851.3,33111,2022-07-12T09:20:41.655Z
1.9,508,-1.8,6.6,19,81.9,851.3,33171,2022-07-12T09:21:41.660Z
1.1,518.4,-2.4,8.7,19,81.4,851.4,33231,2022-07-12T09:22:41.668Z
0.6,532.1,-1.8,10.6,19,80,851.4,33291,2022-07-12T09:23:41.677Z
0.8,540.6,-1.2,12.2,19,80.8,851.4,33351,2022-07-12T09:24:41.696Z
1.1,548,-1.8,13.2,19,80.2,851.4,33411,2022-07-12T09:25:41.703Z
1.3,554.1,-2.4,14.8,19,80.3,851.4,33471,2022-07-12T09:26:41.709Z
1.5,563.6,-2.6,15.9,19,79.9,851.4,33531,2022-07-12T09:27:41.716Z
1.7,567.4,-2.8,16.9,19,80,851.4,33591,2022-07-12T09:28:41.723Z
2.5,569.2,-3.2,17.4,19,80.7,851.4,33651,2022-07-12T09:29:41.745Z
2.5,570.7,-4,17.7,19,80.6,851.4,33711,2022-07-12T09:30:41.751Z
2.5,572.9,-4,18,19,80.6,851.4,33771,2022-07-12T09:31:41.756Z
2.5,587.7,-3.6,19.9,19,80.7,851.4,33831,2022-07-12T09:32:41.768Z
3.3,611.8,-3.2,23.7,19,80.9,851.4,33891,2022-07-12T09:33:41.787Z
3.8,664.1,-3.2,30.3,19,80.9,851.4,33951,2022-07-12T09:34:41.792Z
4.6,707.5,-2.8,35,19,81.1,851.4,34011,2022-07-12T09:35:41.799Z
3.8,730,-4,37.4,19,80,851.4,34070,2022-07-12T09:36:41.807Z
3.8,758,-2.8,40.5,18.9,79.7,851.4,34130,2022-07-12T09:37:41.813Z
2.5,770.1,-3.8,39.1,18.9,78.9,851.4,34190,2022-07-12T09:38:41.835Z
2.5,780.9,-2.2,40.4,18.9,78.9,851.4,34250,2022-07-12T09:39:41.841Z
1.9,792.8,-2.2,42.5,18.9,78.7,851.4,34310,2022-07-12T09:40:41.847Z
1.9,800.5,-1.8,42.9,18.9,78.8,851.4,34370,2022-07-12T09:41:41.859Z
1.9,805.7,-1.8,43.1,18.8,78.5,851.4,34430,2022-07-12T09:42:41.877Z
1.9,829.8,-1.8,47.7,18.8,79.1,851.4,34490,2022-07-12T09:43:41.883Z
1,836.5,-1.8,46.4,18.8,78.4,851.4,34550,2022-07-12T09:44:41.889Z
1,851.8,-1.2,47.1,18.8,78.4,851.4,34610,2022-07-12T09:45:41.899Z
0.8,855.7,-0.6,46.9,18.8,78.5,851.4,34670,2022-07-12T09:46:41.918Z
